rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count
3.5,★★★½,2016-03-06,"★★★½
Watched by Patrick Maguire 06 Mar 2016
It takes years, even as long as a decade, to develop an animated feature. That's what makes the incredible timeliness of the sub-text in Zootopia amazing. Chronicling the journey of Judy Hopps (Ginnifer Goodwin), Zootopia PD's first rabbit officer and Nick Wilde (Jason Bateman), a con-man with surprising depth, the film deftly addresses the issues of prejudice, inclusion, diversity and stereotyping in a way that most serious films could not. Zootopia is like a socially constructive Animal Farm, about how… more
1 like",91,en,watched patrick maguire mar take year even long decade develop animated feature make incredible timeliness sub text zootopia amazing chronicling journey judy hopps ginnifer goodwin zootopia pd first rabbit officer nick wilde jason bateman con man surprising depth film deftly address issue prejudice inclusion diversity stereotyping way serious film could zootopia like socially constructive animal farm like,2016-03,57
3.5,★★★½,2016-03-03,"★★★½ Watched by Mitchell Beaupre 03 Mar 2016
Anthropomorphic animals is no new concept in the world of animated films. It’s been a present idea for as long as the form has been around, and it’s the jumping off point for Zootopia, the latest feature from Walt Disney Animation Studios, who have been on a hot streak lately with films like Wreck-It Ralph and Frozen. Directed by Wreck-It Ralph’s Rich Moore and Tangled’s Byron Howard (with a separate co-director credit for Jared Bush), Zootopia charmingly introduces us to… more
8 likes",91,en,watched mitchell beaupre mar anthropomorphic animal new concept world animated film present idea long form around jumping point zootopia latest feature walt disney animation studio hot streak lately film like wreck ralph frozen directed wreck ralph rich moore tangled byron howard separate co director credit jared bush zootopia charmingly introduces u like,2016-03,52
4.5,★★★★½,2016-03-06,"★★★★½ Watched by Ian Bulaclac 06 Mar 2016
Believe the good hype. This is a very smart and mature animated film that has something for everyone. I like that it relies more on its deep messages and clever writing instead of dumb humor to entertain the kids.
2016 looks like it's gonna be a good year for great animations and this new classic from Disney is a good start.
2 likes",71,en,watched ian bulaclac mar believe good hype smart mature animated film something everyone like relies deep message clever writing instead dumb humor entertain kid look like gonna good year great animation new classic disney good start like,2016-03,37
4.0,★★★★,2016-03-06,"★★★★
Watched by Matt DeGroot 06 Mar 2016
1
With humor abounding both in its witty screenplay and visual gags, Disney's 'Zootopia' is an incredibly entertaining piece of animation filmmaking that is visually stunning from start to finish.
Story-wise I felt the film lose a lot of steam about 3/4 of the way through and therefore fail to make the perfect landing that makes some of Disney's previous hits genuine classics.
2 likes",73,en,watched matt degroot mar humor abounding witty screenplay visual gag disney zootopia incredibly entertaining piece animation filmmaking visually stunning start finish story wise felt film lose lot steam way therefore fail make perfect landing make disney previous hit genuine classic like,2016-03,41
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Tori 05 Mar 2016
Amazingggg!!
No likes yet",11,en,watched torus mar amazingggg like yet,2016-03,6
4.0,★★★★,2016-03-05,"★★★★
Watched by Alex Throndson 05 Mar 2016
84/100
Due to the delay of Pixar's The Good Dinosaur, the latest Walt Disney Animation Studios picture was delayed to 2016. Much like Wreck-It Ralph and Big Hero 6, Zootopia set itself apart with a unique premise, and attracted much anticipation as all Disney animated films do. Thankfully, while it's arguably still not up to Pixar's impeccably high standard, Zootopia is quite possibly the best Walt Disney Animation Studios picture in recent memory.
Full review at my blog.
No likes yet",89,en,watched alex throndson mar due delay pixar good dinosaur latest walt disney animation studio picture delayed much like wreck ralph big hero zootopia set apart unique premise attracted much anticipation disney animated film thankfully arguably still pixar impeccably high standard zootopia quite possibly best walt disney animation studio picture recent memory full review blog like yet,2016-03,56
4.0,★★★★,2016-03-05,"★★★★ Watched by Zach 05 Mar 2016
it's otay I like it
No likes yet",15,en,watched zach mar otay like like yet,2016-03,7
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Sean Nasuti 05 Mar 2016
The fact that 'Zootopia' is yet another well-animated, well-voice acted, and all-around fun Disney animated film would easily make it a highly recommended film worth checking out just on that idea alone. But then you factor in the film's strongly-written story that combats racism and bigotry in a way that we can all take note from and you have what is quite frankly one of the studio's all-time best efforts.
1 like",80,en,watched sean nasuti mar fact zootopia yet another well animated well voice acted around fun disney animated film would easily make highly recommended film worth checking idea alone factor film strongly written story combat racism bigotry way take note quite frankly one studio time best effort like,2016-03,47
4.0,★★★★,2016-03-05,"★★★★ Watched by Cass 05 Mar 2016
i was much more emotionally involved in this than i was expecting. although it wasn't very subtle it was complex, important and charming enough to make it work.
definitely one of the best Jason Bateman movies
No likes yet",46,en,watched cass mar much emotionally involved expecting although subtle complex important charming enough make work definitely one best jason bateman movie like yet,2016-03,23
3.0,★★★,2016-03-06,"★★★ Watched by Beck Logan 06 Mar 2016
despite not wanting to see it by anti furry principle i was somehow roped into seeing Zootopia and this will be a very short review
it was good
it was better than frozen which isnt difficult because that movie was garbage
it wasnt as good as wreck it ralph
but it was about on par with big hero six except it had 100% less gogo which dropped it a few decibels
uhh okay yes the number one draw of the… more
2 likes",91,en,watched beck logan mar despite wanting see anti furry principle somehow roped seeing zootopia short review good better frozen isnt difficult movie garbage wasnt good wreck ralph par big hero six except less gogo dropped decibel uhh okay yes number one draw like,2016-03,43
4.5,★★★★½,2016-03-06,"★★★★½ Watched by zachhayes 06 Mar 2016
a marvelous accomplishment.
an animated movie that speaks on police profiling and racism in society. hilarious, creative, and gorgeous, a true gem of a film from this year. one i instantly wanted to watch again.
No likes yet",45,en,watched zachhayes mar marvelous accomplishment animated movie speaks police profiling racism society hilarious creative gorgeous true gem film year one instantly wanted watch like yet,2016-03,25
